,seed,survival_rate,random_number,outcome
42,68,0.85,0.38366563179906454,1
43,68,0.85,0.1223991356335773,1
44,68,0.85,0.7407439966118127,1
45,68,0.85,0.41700770837874046,1
46,68,0.85,0.6605444460923665,1
47,68,0.85,0.041800171379393625,1
48,68,0.85,0.9378619119114081,0
49,68,0.85,0.41079484213369244,1
50,68,0.85,0.834485755538864,1
51,68,0.85,0.7632129582795054,1
52,68,0.85,0.09100704537651583,1
53,68,0.85,0.7495738890485124,1
54,68,0.85,0.7110011752870257,1
55,68,0.85,0.8039050249709405,1
56,68,0.85,0.7807942317839381,1
57,68,0.85,0.26000954118998454,1
58,68,0.85,0.5905506974000888,1
59,68,0.85,0.9683558834503541,0
60,68,0.85,0.24236758413048842,1
61,68,0.85,0.3754174371601201,1
62,68,0.85,0.45809223367590257,1
63,68,0.85,0.5563213043134773,1
64,68,0.85,0.7593190928915543,1
65,68,0.85,0.38025203256209894,1
66,68,0.85,0.6356170423170522,1
67,68,0.85,0.8475424051578145,1
68,68,0.85,0.027573784207106877,1
69,68,0.85,0.5245459659193942,1
70,68,0.85,0.10033032629525751,1
71,68,0.85,0.857670442884203,0
72,68,0.85,0.5726337867176391,1
73,68,0.85,0.2503711104073403,1
74,68,0.85,0.8051691127950047,1
75,68,0.85,0.21086331355966892,1
76,68,0.85,0.34939349048968293,1
77,68,0.85,0.8748736180395316,0
78,68,0.85,0.674293883978766,1
79,68,0.85,0.7834611991243308,1
80,68,0.85,0.06963421088030552,1
81,68,0.85,0.2785813032204397,1
82,68,0.85,0.7942700995678181,1
83,68,0.85,0.9588249688267755,0
84,68,0.85,0.3475283758842471,1
85,68,0.85,0.2901483262411736,1
86,68,0.85,0.585605282059703,1
87,68,0.85,0.42711956750227076,1
88,68,0.85,0.5376078850057934,1
89,68,0.85,0.7514579618663805,1
90,68,0.85,0.8707845758729181,0
91,68,0.85,0.10499544239621128,1
92,68,0.85,0.252527137446532,1
93,68,0.85,0.42136313260975566,1
94,68,0.85,0.07303877893543775,1
95,68,0.85,0.744243019566685,1
96,68,0.85,0.20539331208477107,1
97,68,0.85,0.8043069422804245,1
98,68,0.85,0.33216421992971834,1
99,68,0.85,0.6822032647921169,1
100,68,0.85,0.611166483595447,1
101,68,0.85,0.418656452698827,1
102,68,0.85,0.48955938747503136,1
103,68,0.85,0.8373030913271019,1
104,68,0.85,0.9241945668541426,0
105,68,0.85,0.3664652364558625,1
106,68,0.85,0.6870414176536052,1
107,68,0.85,0.9606271792034414,0
108,68,0.85,0.25791364154176344,1
109,68,0.85,0.75470066420709,1
110,68,0.85,0.015776767470328967,1
111,68,0.85,0.24856212823393986,1
112,68,0.85,0.25618501463357846,1
113,68,0.85,0.33339680939364924,1
114,68,0.85,0.9945331791590935,0
115,68,0.85,0.10468691757356785,1
116,68,0.85,0.03353103669892299,1
117,68,0.85,0.6834326380082925,1
118,68,0.85,0.4959956613732168,1
119,68,0.85,0.6102064899568844,1
120,68,0.85,0.5258861569854387,1
121,68,0.85,0.2213028139611941,1
122,68,0.85,0.8030659948637227,1
123,68,0.85,0.8819179605470782,0
124,68,0.85,0.9521320517625583,0
125,68,0.85,0.28560542776705333,1
126,68,0.85,0.7910309387620501,1
127,68,0.85,0.874590159101241,0
128,68,0.85,0.09955223696710591,1
129,68,0.85,0.6222507527469032,1
130,68,0.85,0.4931677588228788,1
131,68,0.85,0.34475180504095704,1
132,68,0.85,0.3337574440759048,1
133,68,0.85,0.7275305323540621,1
134,68,0.85,0.1857376688215513,1
135,68,0.85,0.6161599677018487,1
136,68,0.85,0.1582651012298728,1
137,68,0.85,0.75451128122377,1
138,68,0.85,0.4241092064029255,1
139,68,0.85,0.06712494322504259,1
140,68,0.85,0.4586202728385962,1
141,68,0.85,0.31820473043974107,1
142,68,0.85,0.4380488271961014,1
143,68,0.85,0.9288526363575478,0
144,68,0.85,0.14947789233012831,1
145,68,0.85,0.153645058097875,1
146,68,0.85,0.9699693275467924,0
147,68,0.85,0.721314815201121,1
148,68,0.85,0.5909213492299535,1
149,68,0.85,0.3024158885950876,1
150,68,0.85,0.3743905734811035,1
151,68,0.85,0.9603349448088676,0
152,68,0.85,0.6301497918488744,1
153,68,0.85,0.8913909478054249,0
154,68,0.85,0.2947674696870689,1
155,68,0.85,0.8253506125949808,1
156,68,0.85,0.959343394277023,0
157,68,0.85,0.33844571682939717,1
158,68,0.85,0.07532197109944494,1
159,68,0.85,0.5288894522107916,1
160,68,0.85,0.2128503863113007,1
161,68,0.85,0.23598109789511978,1
162,68,0.85,0.5057792572531005,1
163,68,0.85,0.21828709989216588,1
164,68,0.85,0.05890069884007021,1
165,68,0.85,0.8280217959750473,1
166,68,0.85,0.6332685632263049,1
167,68,0.85,0.010591985503331292,1
168,68,0.85,0.1771257524282036,1
169,68,0.85,0.6416938766914554,1
170,68,0.85,0.5278936979508577,1
171,68,0.85,0.04376173377230075,1
172,68,0.85,0.7047635336985084,1
173,68,0.85,0.11902477111505183,1
174,68,0.85,0.7103262773739005,1
175,68,0.85,0.39140917998767166,1
176,68,0.85,0.8943574056898098,0
177,68,0.85,0.5178946726995555,1
178,68,0.85,0.4445803055038715,1
179,68,0.85,0.8020116478576548,1
180,68,0.85,0.49574655170506654,1
181,68,0.85,0.686559528558896,1
182,68,0.85,0.4800520927054175,1
183,68,0.85,0.5710992722329481,1
184,68,0.85,0.9624911377893254,0
185,68,0.85,0.6028341896488554,1
186,68,0.85,0.31693971213855454,1
187,68,0.85,0.8520244217117214,0
188,68,0.85,0.47564256252714465,1
189,68,0.85,0.3150058160910958,1
190,68,0.85,0.5961319717399236,1
191,68,0.85,0.8644176660883744,0
192,68,0.85,0.3493008516852075,1
193,68,0.85,0.9006660218145759,0
194,68,0.85,0.6307775804709497,1
195,68,0.85,0.37565321582309397,1
196,68,0.85,0.3851741983132312,1
197,68,0.85,0.2276491826687569,1
198,68,0.85,0.03249293391119479,1
199,68,0.85,0.7924839614871502,1
200,68,0.85,0.20800022549612995,1
201,68,0.85,0.9369169519417329,0
202,68,0.85,0.8910327235323441,0
203,68,0.85,0.11623469321763802,1
204,68,0.85,0.7943561903546088,1
205,68,0.85,0.8323541199956754,1
206,68,0.85,0.7394001012153235,1
207,68,0.85,0.21023236823812153,1
208,68,0.85,0.14165189617406837,1
209,68,0.85,0.7690440434471464,1
210,68,0.85,0.5143705850659284,1
211,68,0.85,0.26161043003469076,1
212,68,0.85,0.13983382168255865,1
213,68,0.85,0.4422635690944031,1
214,68,0.85,0.07850331368232644,1
215,68,0.85,0.6556723923125981,1
216,68,0.85,0.031207675644602695,1
217,68,0.85,0.4569776051934742,1
218,68,0.85,0.8145722907856277,1
219,68,0.85,0.0768914046618333,1
220,68,0.85,0.68604891751623,1
221,68,0.85,0.09094550400695489,1
222,68,0.85,0.8986324689634778,0
223,68,0.85,0.613793749269595,1
224,68,0.85,0.2414120547536368,1
225,68,0.85,0.7607603459918033,1
226,68,0.85,0.4967559070379727,1
227,68,0.85,0.011065652001773674,1
228,68,0.85,0.623240224311021,1
229,68,0.85,0.8832494331111812,0
230,68,0.85,0.6729934944889617,1
231,68,0.85,0.7741660855044509,1
232,68,0.85,0.1406573116638098,1
233,68,0.85,0.6194345726971676,1
234,68,0.85,0.06414479424478137,1
235,68,0.85,0.8817747857189758,0
236,68,0.85,0.41575538784712085,1
237,68,0.85,0.9820385784859346,0
238,68,0.85,0.09268819756624558,1
239,68,0.85,0.2827869363984671,1
240,68,0.85,0.4684445122210813,1
241,68,0.85,0.4135062355837035,1
242,68,0.85,0.5478050683132509,1
243,68,0.85,0.9783941678575491,0
244,68,0.85,0.117665474925992,1
245,68,0.85,0.9147136090327285,0
246,68,0.85,0.022183386298727625,1
247,68,0.85,0.7550549811713555,1
248,68,0.85,0.7240874315833525,1
249,68,0.85,0.6439289796796083,1
250,68,0.85,0.1833438327076763,1
251,68,0.85,0.21798441207415176,1
252,68,0.85,0.16460059301968288,1
253,68,0.85,0.9752050778703658,0
254,68,0.85,0.4530543181255803,1
255,68,0.85,0.17565861406346006,1
256,68,0.85,0.9561419094919621,0
257,68,0.85,0.09929775812152442,1
258,68,0.85,0.1910191732596842,1
259,68,0.85,0.507357648806684,1
260,68,0.85,0.556171711801395,1
261,68,0.85,0.8151341490273188,1
262,68,0.85,0.8842262544156058,0
263,68,0.85,0.46935595306147515,1
264,68,0.85,0.004858888418481033,1
265,68,0.85,0.9313657471519503,0
266,68,0.85,0.6342351048769486,1
267,68,0.85,0.4646783253845087,1
268,68,0.85,0.8219082874590531,1
269,68,0.85,0.7689501721356204,1
270,68,0.85,0.07484464989164907,1
271,68,0.85,0.46884049573571984,1
272,68,0.85,0.7689426278602038,1
273,68,0.85,0.6158145424890261,1
274,68,0.85,0.7796359746657837,1
275,68,0.85,0.38342491248758703,1
276,68,0.85,0.3239455599175708,1
277,68,0.85,0.12538373380514178,1
278,68,0.85,0.006835097605377594,1
279,68,0.85,0.5471641457497661,1
280,68,0.85,0.5099624306700637,1
281,68,0.85,0.16495964281097564,1
282,68,0.85,0.23219198044561773,1
283,68,0.85,0.25044542567073524,1
284,68,0.85,0.9172354915571329,0
285,68,0.85,0.03780133883252479,1
286,68,0.85,0.9745194253627772,0
287,68,0.85,0.9834832954198656,0
288,68,0.85,0.05411137916647524,1
289,68,0.85,0.14463792607783332,1
290,68,0.85,0.14635708238162404,1
291,68,0.85,0.3520076834660997,1
292,68,0.85,0.22000498589690853,1
293,68,0.85,0.37897758945680604,1
294,68,0.85,0.984223841955578,0
295,68,0.85,0.5665567573297943,1
296,68,0.85,0.1879163624762813,1
297,68,0.85,0.3498465800748001,1
298,68,0.85,0.7313040116704266,1
299,68,0.85,0.9553731658217739,0
300,68,0.85,0.4662747991594557,1
301,68,0.85,0.20296961445095174,1
302,68,0.85,0.03740751997546632,1
303,68,0.85,0.2126140561562302,1
304,68,0.85,0.3394898357046906,1
305,68,0.85,0.8010945617143359,1
306,68,0.85,0.8253048439324666,1
307,68,0.85,0.46810745074417304,1
308,68,0.85,0.39175761093800143,1
309,68,0.85,0.9085218521174648,0
310,68,0.85,0.13046096249325845,1
311,68,0.85,0.9791660543663302,0
312,68,0.85,0.5333832600594047,1
313,68,0.85,0.2517512410926248,1
314,68,0.85,0.6065538918486847,1
315,68,0.85,0.9059599628628733,0
316,68,0.85,0.5464577111138492,1
317,68,0.85,0.1656124738657947,1
318,68,0.85,0.2198031384469159,1
319,68,0.85,0.8805381881909445,0
320,68,0.85,0.5440500070646533,1
321,68,0.85,0.7267325067158734,1
322,68,0.85,0.4925703617722963,1
323,68,0.85,0.7278822695466286,1
324,68,0.85,0.3839528939350143,1
325,68,0.85,0.05349864486473754,1
326,68,0.85,0.3918407660739798,1
327,68,0.85,0.26863543367640275,1
328,68,0.85,0.2661730443259982,1
329,68,0.85,0.7179927534959335,1
330,68,0.85,0.9863951849863344,0
331,68,0.85,0.23287757581772583,1
332,68,0.85,0.4499584579481213,1
333,68,0.85,0.5064653566763315,1
334,68,0.85,0.2514024887934979,1
335,68,0.85,0.050913074153497884,1
336,68,0.85,0.030579433754447827,1
337,68,0.85,0.5819533630747565,1
338,68,0.85,0.17820397807060462,1
339,68,0.85,0.26057364324255405,1
340,68,0.85,0.6540749766608229,1
341,68,0.85,0.20982030771232474,1
342,68,0.85,0.7073729788964243,1
343,68,0.85,0.42321685320153046,1
344,68,0.85,0.2334337339967143,1
345,68,0.85,0.4757375247534258,1
346,68,0.85,0.6823932975922994,1
347,68,0.85,0.9994828179444247,0
348,68,0.85,0.9787520623738236,0
349,68,0.85,0.6559851778067602,1
350,68,0.85,0.27386913317312656,1
351,68,0.85,0.4061043990991211,1
352,68,0.85,0.1280179572744613,1
353,68,0.85,0.44431735331880584,1
354,68,0.85,0.4657000534082322,1
355,68,0.85,0.5442743158243923,1
356,68,0.85,0.7263607383196886,1
357,68,0.85,0.5907557378957407,1
358,68,0.85,0.3942655869026265,1
359,68,0.85,0.16867043090195277,1
360,68,0.85,0.6337997862577576,1
361,68,0.85,0.801010391792766,1
362,68,0.85,0.6309479098363887,1
363,68,0.85,0.48255599204333244,1
364,68,0.85,0.10645762137837367,1
365,68,0.85,0.2049457985134444,1
366,68,0.85,0.14440141326917333,1
367,68,0.85,0.7362198749971895,1
368,68,0.85,0.2740290684665616,1
369,68,0.85,0.9463959929130588,0
370,68,0.85,0.06351515610009983,1
371,68,0.85,0.08662741703866084,1
372,68,0.85,0.8548921678944928,0
373,68,0.85,0.5206875037619021,1
374,68,0.85,0.8975318974338017,0
375,68,0.85,0.06182774182249873,1
376,68,0.85,0.09188563625521351,1
377,68,0.85,0.933858241375945,0
378,68,0.85,0.060090699218514176,1
379,68,0.85,0.44222392548412004,1
380,68,0.85,0.3754510604168344,1
381,68,0.85,0.7871982498480252,1
382,68,0.85,0.4494508512939601,1
383,68,0.85,0.49513687644868354,1
384,68,0.85,0.3123737652237958,1
385,68,0.85,0.28782448651646564,1
386,68,0.85,0.7763450004732395,1
387,68,0.85,0.6291753286457193,1
388,68,0.85,0.5534152003641557,1
389,68,0.85,0.43220265832007687,1
390,68,0.85,0.6369551501067919,1
391,68,0.85,0.16293264063916457,1
392,68,0.85,0.4156370157574859,1
393,68,0.85,0.17166906648528302,1
394,68,0.85,0.026609831907401404,1
395,68,0.85,0.9088740093794747,0
396,68,0.85,0.15949127037620636,1
397,68,0.85,0.8722120648729222,0
398,68,0.85,0.8634231656155027,0
399,68,0.85,0.7267978151930893,1
400,68,0.85,0.9294356270010631,0
401,68,0.85,0.6947168588393716,1
402,68,0.85,0.24873947213677428,1
403,68,0.85,0.9296645097522607,0
404,68,0.85,0.4541877063902515,1
405,68,0.85,0.998013638014084,0
406,68,0.85,0.41345370534519843,1
407,68,0.85,0.007392145931333638,1
408,68,0.85,0.657062038173573,1
409,68,0.85,0.25384579689326214,1
410,68,0.85,0.8858233814001082,0
411,68,0.85,0.09935853757185009,1
412,68,0.85,0.7593967808225293,1
413,68,0.85,0.6965797203561981,1
414,68,0.85,0.5856004075542549,1
415,68,0.85,0.6925275878713476,1
416,68,0.85,0.40536443404200595,1
417,68,0.85,0.17913288461667654,1
418,68,0.85,0.1292307005786265,1
419,68,0.85,0.7517009454649763,1
420,68,0.85,0.9754139215657535,0
421,68,0.85,0.3260729693414036,1
422,68,0.85,0.2207193080155636,1
423,68,0.85,0.610772996695598,1
424,68,0.85,0.5031930674621824,1
425,68,0.85,0.02742512905773753,1
426,68,0.85,0.40536556932306034,1
427,68,0.85,0.7090747183905085,1
428,68,0.85,0.9227419262402987,0
429,68,0.85,0.2548810869664029,1
430,68,0.85,0.45104533566190774,1
431,68,0.85,0.08464391463613019,1
432,68,0.85,0.9323993488837763,0
433,68,0.85,0.4730337078250212,1
434,68,0.85,0.5246631989716232,1
435,68,0.85,0.44419767587009684,1
436,68,0.85,0.17841625727893085,1
437,68,0.85,0.014069599995873538,1
438,68,0.85,0.8593437146612537,0
439,68,0.85,0.07214261058026328,1
440,68,0.85,0.29579240759338854,1
441,68,0.85,0.22825713710183448,1
442,68,0.85,0.206646728695409,1
443,68,0.85,0.5472109115737984,1
444,68,0.85,0.9462063235987987,0
445,68,0.85,0.7165448610186717,1
446,68,0.85,0.34519190132943667,1
447,68,0.85,0.4440405952263272,1
448,68,0.85,0.13873584161267816,1
449,68,0.85,0.6724098738827686,1
450,68,0.85,0.02735683044319348,1
451,68,0.85,0.4795121554759433,1
452,68,0.85,0.7413351048802078,1
453,68,0.85,0.6300710568580101,1
454,68,0.85,0.6841359377304639,1
455,68,0.85,0.018630192984329663,1
456,68,0.85,0.9851379446736208,0
457,68,0.85,0.6495946392570524,1
458,68,0.85,0.2159729404611166,1
459,68,0.85,0.8881875678740883,0
460,68,0.85,0.677163660528685,1
461,68,0.85,0.3494743309759697,1
462,68,0.85,0.9160472103042673,0
463,68,0.85,0.052696621059375226,1
464,68,0.85,0.4688061159599596,1
465,68,0.85,0.7754804540112891,1
466,68,0.85,0.3568345949268358,1
467,68,0.85,0.18442721098950088,1
468,68,0.85,0.4952887253775955,1
469,68,0.85,0.2651888619733507,1
470,68,0.85,0.01982234634725477,1
471,68,0.85,0.579391791072387,1
472,68,0.85,0.3798729578453084,1
473,68,0.85,0.6714219842172616,1
474,68,0.85,0.3532632641805621,1
475,68,0.85,0.9649590061268084,0
476,68,0.85,0.8130347259858092,1
477,68,0.85,0.40956335064507676,1
478,68,0.85,0.931364176142245,0
479,68,0.85,0.7458848426471668,1
480,68,0.85,0.42427124314812314,1
481,68,0.85,0.31743285542127075,1
482,68,0.85,0.8098191827482653,1
483,68,0.85,0.42684621804468215,1
484,68,0.85,0.4473232372161554,1
485,68,0.85,0.9283831921802466,0
486,68,0.85,0.23161100405092694,1
487,68,0.85,0.9113342704150705,0
488,68,0.85,0.8144082318768923,1
489,68,0.85,0.4795041286207935,1
490,68,0.85,0.5989063967553658,1
491,68,0.85,0.17457964289587546,1
492,68,0.85,0.1558204040582465,1
493,68,0.85,0.9506403980066586,0
494,68,0.85,0.4067733071476256,1
495,68,0.85,0.9804874433834934,0
496,68,0.85,0.8989202136439518,0
497,68,0.85,0.4108790983179038,1
498,68,0.85,0.958187211834744,0
499,68,0.85,0.39248019575432946,1
500,68,0.85,0.5121649014098872,1
501,68,0.85,0.986426019548432,0
502,68,0.85,0.5482391460890034,1
503,68,0.85,0.06521298002828424,1
504,68,0.85,0.2319915915963212,1
505,68,0.85,0.20034688648898802,1
506,68,0.85,0.032148988403111534,1
507,68,0.85,0.1253967517963438,1
508,68,0.85,0.6553307291835831,1
509,68,0.85,0.9941252468798719,0
510,68,0.85,0.18917545240304146,1
511,68,0.85,0.8154634090541557,1
512,68,0.85,0.9345124306759994,0
513,68,0.85,0.31704896169011676,1
514,68,0.85,0.5195628801724663,1
515,68,0.85,0.28036219003425356,1
516,68,0.85,0.21127127253733446,1
517,68,0.85,0.3710733583280825,1
518,68,0.85,0.7894063483216719,1
519,68,0.85,0.469145758666051,1
520,68,0.85,0.8472452099462046,1
521,68,0.85,0.9390069516644982,0
522,68,0.85,0.6353774270066204,1
523,68,0.85,0.4751312561640191,1
524,68,0.85,0.27784545114958836,1
525,68,0.85,0.07025456143316067,1
526,68,0.85,0.4028466742778162,1
527,68,0.85,0.8945248242626422,0
528,68,0.85,0.8613806300881299,0
529,68,0.85,0.3646767885338258,1
530,68,0.85,0.8787761461509653,0
531,68,0.85,0.548369027503726,1
532,68,0.85,0.24993184120717693,1
533,68,0.85,0.6710651236497973,1
534,68,0.85,0.31839274014930674,1
535,68,0.85,0.8659209921007822,0
536,68,0.85,0.12109073128895786,1
537,68,0.85,0.9262399988560814,0
538,68,0.85,0.6806162739432269,1
539,68,0.85,0.39575144588153044,1
540,68,0.85,0.5891881493362925,1
541,68,0.85,0.5466337637007765,1
542,68,0.85,0.4211850490062259,1
543,68,0.85,0.5982119215615467,1
544,68,0.85,0.8380861093966602,1
545,68,0.85,0.15950129947158653,1
546,68,0.85,0.7408282054880703,1
547,68,0.85,0.16309608822788169,1
548,68,0.85,0.4518324696792986,1
549,68,0.85,0.3207253720319756,1
550,68,0.85,0.4600575432538091,1
551,68,0.85,0.9316912000036096,0
552,68,0.85,0.7178119818976576,1
553,68,0.85,0.2787274196585521,1
554,68,0.85,0.32985801258873504,1
555,68,0.85,0.09525658206605625,1
556,68,0.85,0.1949665255358718,1
557,68,0.85,0.022218558029004853,1
558,68,0.85,0.7454907336639129,1
559,68,0.85,0.695257031281822,1
560,68,0.85,0.4129269109412409,1
561,68,0.85,0.8522921740485371,0
562,68,0.85,0.7254969851119476,1
563,68,0.85,0.5768591603803299,1
564,68,0.85,0.8183165677423833,1
565,68,0.85,0.5872200623154807,1
566,68,0.85,0.0439769567217585,1
567,68,0.85,0.5734518427821724,1
568,68,0.85,0.9820395107272383,0
569,68,0.85,0.7409963235698137,1
570,68,0.85,0.3807556938339568,1
571,68,0.85,0.5957222146371617,1
572,68,0.85,0.8037254531146324,1
573,68,0.85,0.7599691095998737,1
574,68,0.85,0.12655745757727377,1
575,68,0.85,0.37380312874199983,1
576,68,0.85,0.6133452019282669,1
577,68,0.85,0.27432513777871226,1
578,68,0.85,0.32929605971388387,1
579,68,0.85,0.5329649590159743,1
580,68,0.85,0.28908518296914065,1
581,68,0.85,0.5101347719192209,1
582,68,0.85,0.5348646559451324,1
583,68,0.85,0.06543429687089652,1
584,68,0.85,0.05738146200414651,1
585,68,0.85,0.3203700734748739,1
586,68,0.85,0.9934531939408628,0
587,68,0.85,0.2742743613373826,1
588,68,0.85,0.45537011444680786,1
589,68,0.85,0.31440153712648455,1
590,68,0.85,0.5039956123700493,1
591,68,0.85,0.37903535425253676,1
592,68,0.85,0.8524755321011843,0
593,68,0.85,0.9925747327482649,0
594,68,0.85,0.010200566664287258,1
595,68,0.85,0.16577373127096395,1
596,68,0.85,0.7813423580843218,1
597,68,0.85,0.6094090509582343,1
598,68,0.85,0.8078525784204938,1
599,68,0.85,0.9236688187344921,0
600,68,0.85,0.26948988640942406,1
601,68,0.85,0.889247329773131,0
602,68,0.85,0.2221168198842336,1
603,68,0.85,0.5271725093662835,1
604,68,0.85,0.8123781790765138,1
605,68,0.85,0.07268511616286422,1
606,68,0.85,0.8212773542836359,1
607,68,0.85,0.6501681411009997,1
608,68,0.85,0.283999484661127,1
609,68,0.85,0.6735009583880465,1
610,68,0.85,0.952343695383405,0
611,68,0.85,0.42897977815105837,1
612,68,0.85,0.6663907933425155,1
613,68,0.85,0.7367988485398259,1
614,68,0.85,0.46045258960209845,1
615,68,0.85,0.2881124124316575,1
616,68,0.85,0.6328206890336782,1
617,68,0.85,0.021283832022363613,1
618,68,0.85,0.7986474482566868,1
619,68,0.85,0.10129943115321671,1
620,68,0.85,0.06991212870308594,1
621,68,0.85,0.0677547417703176,1
622,68,0.85,0.48767230548361973,1
623,68,0.85,0.5577129373647225,1
624,68,0.85,0.29146327701000574,1
625,68,0.85,0.19241775330318456,1
626,68,0.85,0.05311249269911311,1
627,68,0.85,0.6705316093772383,1
628,68,0.85,0.4147761470504776,1
629,68,0.85,0.5754117208378611,1
630,68,0.85,0.05790024763601809,1
631,68,0.85,0.1824658686073063,1
632,68,0.85,0.37044297862841846,1
633,68,0.85,0.7194505222756045,1
634,68,0.85,0.20183433048510702,1
635,68,0.85,0.19002664060036623,1
636,68,0.85,0.01738985525916681,1
637,68,0.85,0.7179863849071223,1
638,68,0.85,0.2973992917883139,1
639,68,0.85,0.14158144168168152,1
640,68,0.85,0.7025914864229161,1
641,68,0.85,0.9415992123471707,0
642,68,0.85,0.013290985465918559,1
643,68,0.85,0.0733299076781917,1
644,68,0.85,0.852573557392378,0
645,68,0.85,0.10673180525204828,1
646,68,0.85,0.8466288986095969,1
647,68,0.85,0.5730014611147165,1
648,68,0.85,0.757295736191214,1
649,68,0.85,0.39642593911970625,1
650,68,0.85,0.6768541432995039,1
651,68,0.85,0.00021805899352245195,1
652,68,0.85,0.2619803609866128,1
653,68,0.85,0.0515290824731387,1
654,68,0.85,0.7886764762298063,1
655,68,0.85,0.006075221514148188,1
656,68,0.85,0.3255852945622898,1
657,68,0.85,0.7437234011914029,1
658,68,0.85,0.33352033844939777,1
659,68,0.85,0.12537343729487593,1
660,68,0.85,0.7905561120338629,1
661,68,0.85,0.5862152536988913,1
662,68,0.85,0.16400283362851065,1
663,68,0.85,0.5716682114115521,1
664,68,0.85,0.3105453436482991,1
665,68,0.85,0.19702359456265683,1
666,68,0.85,0.5076276233331535,1
667,68,0.85,0.6178764445922406,1
668,68,0.85,0.6825901093909823,1
669,68,0.85,0.4371873842992887,1
670,68,0.85,0.7741474854107359,1
671,68,0.85,0.10241886721151083,1
672,68,0.85,0.1268871371412721,1
673,68,0.85,0.3724256085422667,1
674,68,0.85,0.8902966971426922,0
675,68,0.85,0.1067263241326778,1
676,68,0.85,0.2870592711823734,1
677,68,0.85,0.5873474896264655,1
678,68,0.85,0.5572452167030607,1
679,68,0.85,0.6488788401234092,1
680,68,0.85,0.3602567083334618,1
681,68,0.85,0.9986627005109971,0
682,68,0.85,0.24774061266020864,1
683,68,0.85,0.45884885185738833,1
684,68,0.85,0.15878666611868542,1
685,68,0.85,0.6144004489297866,1
686,68,0.85,0.009002334223686903,1
687,68,0.85,0.9650722639111328,0
688,68,0.85,0.8349243841969666,1
689,68,0.85,0.42665593812755753,1
690,68,0.85,0.9386075047760979,0
691,68,0.85,0.929741079577435,0
692,68,0.85,0.04391390346608992,1
693,68,0.85,0.18391597003822968,1
694,68,0.85,0.4008947424116698,1
695,68,0.85,0.03782475962638332,1
696,68,0.85,0.9159969940473897,0
697,68,0.85,0.6521929750691745,1
698,68,0.85,0.4730320964209991,1
699,68,0.85,0.036780022570722215,1
700,68,0.85,0.9068858175932814,0
701,68,0.85,0.6338420348804792,1
702,68,0.85,0.8951484175495911,0
703,68,0.85,0.7544896136507492,1
704,68,0.85,0.013346024562388537,1
705,68,0.85,0.7099494692297015,1
706,68,0.85,0.5591833511365317,1
707,68,0.85,0.7220133129070347,1
708,68,0.85,0.8394386435430894,1
709,68,0.85,0.7749606988411384,1
710,68,0.85,0.8244476691855962,1
711,68,0.85,0.9674764957002735,0
712,68,0.85,0.08102581011267651,1
713,68,0.85,0.3068834526458156,1
714,68,0.85,0.2679167691118439,1
715,68,0.85,0.8954755211115842,0
716,68,0.85,0.0763485002934925,1
717,68,0.85,0.5089380640497609,1
718,68,0.85,0.8988241189440237,0
719,68,0.85,0.002916468056215704,1
720,68,0.85,0.8449391468002164,1
721,68,0.85,0.3143076143070027,1
722,68,0.85,0.7962688882070362,1
723,68,0.85,0.3540156293336646,1
724,68,0.85,0.2192081960837251,1
725,68,0.85,0.9854191139878743,0
726,68,0.85,0.5672254472393323,1
727,68,0.85,0.6141187447498945,1
728,68,0.85,0.5573285952795369,1
729,68,0.85,0.41214967877926123,1
730,68,0.85,0.21192063941520145,1
731,68,0.85,0.2571746243126547,1
732,68,0.85,0.8756490940111284,0
733,68,0.85,0.44598571189274105,1
734,68,0.85,0.48427036091346043,1
735,68,0.85,0.055559978451408254,1
736,68,0.85,0.708151586774625,1
737,68,0.85,0.44872211558387465,1
738,68,0.85,0.7599907621872349,1
739,68,0.85,0.6654811085391256,1
740,68,0.85,0.8314348032298058,1
741,68,0.85,0.5517717093775129,1
742,68,0.85,0.2864080860746876,1
743,68,0.85,0.47522058044074833,1
744,68,0.85,0.5632983668385343,1
745,68,0.85,0.8257249230214547,1
746,68,0.85,0.5248309660328989,1
747,68,0.85,0.23274384428811312,1
748,68,0.85,0.8456472811934936,1
749,68,0.85,0.1446599351925245,1
750,68,0.85,0.0643558882571813,1
751,68,0.85,0.6289613856063485,1
752,68,0.85,0.2418410337615251,1
753,68,0.85,0.7843030770420956,1
754,68,0.85,0.4810197756723492,1
755,68,0.85,0.6269328715364921,1
756,68,0.85,0.5671511277316814,1
757,68,0.85,0.26716832552447667,1
758,68,0.85,0.9156116097532875,0
759,68,0.85,0.23753083859002277,1
760,68,0.85,0.15618003049277018,1
761,68,0.85,0.5852180177643653,1
762,68,0.85,0.5026882732487125,1
763,68,0.85,0.9550427892657509,0
764,68,0.85,0.7831556865476903,1
765,68,0.85,0.2527204887741633,1
766,68,0.85,0.9712867831292324,0
767,68,0.85,0.740494218550094,1
768,68,0.85,0.953569826533793,0
769,68,0.85,0.8687786501741445,0
770,68,0.85,0.4906392584247805,1
771,68,0.85,0.1338022990740675,1
772,68,0.85,0.5641212234824037,1
773,68,0.85,0.789790910603027,1
774,68,0.85,0.8991498183808496,0
775,68,0.85,0.4795505306708143,1
776,68,0.85,0.2200706840465141,1
777,68,0.85,0.7836649693500215,1
778,68,0.85,0.6537532507249192,1
779,68,0.85,0.9480050081194248,0
